id,quarter,ann_time,t0,source_pdf,TariffMentions_call_all,TariffSent_mean_call_all,TariffSent_shareNeg_call_all,TariffSent_fwd_call_all,TariffMentions_call_prep,TariffSent_mean_call_prep,TariffSent_shareNeg_call_prep,TariffSent_fwd_call_prep,TariffMentions_call_qna,TariffSent_mean_call_qna,TariffSent_shareNeg_call_qna,TariffSent_fwd_call_qna
,2025Q2,2025-04-29 13:00:00+00:00,2025-04-29,"The Kraft Heinz Company, Q1 2025 Earnings Call, Apr 29, 2025.pdf",7,-0.14285714285714285,0.14285714285714285,0.0,0,,,,7,-0.14285714285714285,0.14285714285714285,0.0
SJM,2025Q3,2025-08-27 00:00:00+00:00,2025-08-27,"The J. M. Smucker Company, Q1 2026 Pre Recorded Earnings Call, Aug 27, 2025.pdf",9,-0.1111111111111111,0.1111111111111111,0.0,9,-0.1111111111111111,0.1111111111111111,0.0,0,,,
SJM,2025Q1,2025-02-27 13:30:00+00:00,2025-02-27,"The J. M. Smucker Company, Q3 2025 Earnings Call, Feb 27, 2025.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-02-25 14:00:00+00:00,2025-02-25,"The Home Depot, Inc., Q4 2025 Earnings Call, Feb 25, 2025.pdf",5,0.2,0.0,,0,,,,5,0.2,0.0,
,2025Q2,2025-04-29 00:00:00+00:00,2025-04-29,"The Kraft Heinz Company, Q1 2025 Pre Recorded Earnings Call, Apr 29, 2025.pdf",6,-0.16666666666666666,0.3333333333333333,-0.3333333333333333,6,-0.16666666666666666,0.3333333333333333,-0.3333333333333333,0,,,
,2025Q3,2025-07-30 13:00:00+00:00,2025-07-30,"The Kraft Heinz Company, Q2 2025 Earnings Call, Jul 30, 2025.pdf",4,0.25,0.0,0.0,0,,,,4,0.25,0.0,0.0
,2025Q3,2025-07-30 00:00:00+00:00,2025-07-30,"The Kraft Heinz Company, Q2 2025 Pre Recorded Earnings Call, Jul 30, 2025.pdf",2,0.5,0.0,,2,0.5,0.0,,0,,,
,2025Q2,2025-04-15 14:00:00+00:00,2025-04-15,"The PNC Financial Services Group, Inc., Q1 2025 Earnings Call, Apr 15, 2025.pdf",11,-0.5454545454545454,0.6363636363636364,0.0,5,-0.8,0.8,-1.0,6,-0.3333333333333333,0.5,1.0
MOS,2025Q2,2025-05-07 15:00:00+00:00,2025-05-07,"The Mosaic Company, Q1 2025 Earnings Call, May 07, 2025.pdf",7,0.0,0.0,,2,0.0,0.0,,5,0.0,0.0,
KR,2024Q1,2024-03-07 15:00:00+00:00,2024-03-07,"The Kroger Co., Q4 2024 Earnings Call, Mar 07, 2024.pdf",0,,,,0,,,,0,,,
,2024Q1,2024-01-16 16:00:00+00:00,2024-01-17,"The PNC Financial Services Group, Inc., Q4 2023 Earnings Call, Jan 16, 2024.pdf",0,,,,0,,,,0,,,
PG,2024Q1,2024-01-23 13:30:00+00:00,2024-01-23,"The Procter  Gamble Company, Q2 2024 Earnings Call, Jan 23, 2024.pdf",0,,,,0,,,,0,,,
PGR,2025Q2,2025-05-06 13:30:00+00:00,2025-05-06,"The Progressive Corporation, Q1 2025 Earnings Call, May 06, 2025.pdf",22,-0.1590909090909091,0.2727272727272727,-0.6666666666666666,5,-0.1,0.2,-1.0,17,-0.17647058823529413,0.29411764705882354,-0.5
PG,2025Q3,2025-07-29 12:30:00+00:00,2025-07-29,"The Procter  Gamble Company, Q4 2025 Earnings Call, Jul 29, 2025.pdf",34,-0.0980392156862745,0.17647058823529413,-0.25,9,-0.037037037037037035,0.1111111111111111,0.0,25,-0.12,0.2,-0.3333333333333333
SHW,2025Q2,2025-04-29 14:00:00+00:00,2025-04-29,"The Sherwin-Williams Company, Q1 2025 Earnings Call, Apr 29, 2025.pdf",20,-0.1,0.1,0.0,2,0.0,0.0,,18,-0.1111111111111111,0.1111111111111111,0.0
SO,2025Q2,2025-05-01 17:00:00+00:00,2025-05-02,"The Southern Company, Q1 2025 Earnings Call, May 01, 2025.pdf",9,0.1111111111111111,0.0,,5,0.0,0.0,,4,0.25,0.0,
SHW,2024Q1,2024-01-25 16:00:00+00:00,2024-01-26,"The Sherwin-Williams Company, Q4 2023 Earnings Call, Jan 25, 2024.pdf",0,,,,0,,,,0,,,
SHW,2025Q3,2025-07-22 14:00:00+00:00,2025-07-22,"The Sherwin-Williams Company, Q2 2025 Earnings Call, Jul 22, 2025.pdf",4,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,
,2025Q3,2025-08-20 15:00:00+00:00,2025-08-20,"The TJX Companies, Inc., Q2 2026 Earnings Call, Aug 20, 2025.pdf",26,0.5,0.0,1.0,5,0.6,0.0,1.0,21,0.47619047619047616,0.0,
,2025Q1,2025-02-26 16:00:00+00:00,2025-02-27,"The TJX Companies, Inc., Q4 2025 Earnings Call, Feb 26, 2025.pdf",11,-0.09090909090909091,0.2727272727272727,0.0,3,0.3333333333333333,0.3333333333333333,0.0,8,-0.25,0.25,0.0
DIS,2024Q1,2024-02-07 21:30:00+00:00,2024-02-08,"The Walt Disney Company, Q1 2024 Earnings Call, Feb 07, 2024.pdf",0,,,,0,,,,0,,,
,2024Q1,2024-01-19 14:00:00+00:00,2024-01-19,"The Travelers Companies, Inc., Q4 2023 Earnings Call, Jan 19, 2024.pdf",1,1.0,0.0,,1,1.0,0.0,,0,,,
,2025Q1,2025-01-22 14:00:00+00:00,2025-01-22,"The Travelers Companies, Inc., Q4 2024 Earnings Call, Jan 22, 2025.pdf",4,0.25,0.0,,1,1.0,0.0,,3,0.0,0.0,
,2025Q1,2025-02-13 14:30:00+00:00,2025-02-13,"The Williams Companies, Inc., Q4 2024 Earnings Call, Feb 13, 2025.pdf",0,,,,0,,,,0,,,
TMO,2025Q2,2025-04-23 12:30:00+00:00,2025-04-23,"Thermo Fisher Scientific Inc., Q1 2025 Earnings Call, Apr 23, 2025.pdf",33,0.0,0.12121212121212122,0.3333333333333333,20,0.05,0.05,0.0,13,-0.07692307692307693,0.23076923076923078,1.0
TMO,2025Q3,2025-07-23 12:30:00+00:00,2025-07-23,"Thermo Fisher Scientific Inc., Q2 2025 Earnings Call, Jul 23, 2025.pdf",23,0.08695652173913043,0.08695652173913043,0.14285714285714285,15,0.26666666666666666,0.0,0.2,8,-0.25,0.25,0.0
TMO,2024Q1,2024-01-31 13:30:00+00:00,2024-01-31,"Thermo Fisher Scientific Inc., Q4 2023 Earnings Call, Jan 31, 2024.pdf",0,,,,0,,,,0,,,
TMO,2025Q1,2025-01-30 13:30:00+00:00,2025-01-30,"Thermo Fisher Scientific Inc., Q4 2024 Earnings Call, Jan 30, 2025.pdf",1,1.0,0.0,,0,,,,1,1.0,0.0,
,2025Q2,2025-04-24 14:00:00+00:00,2025-04-24,"Tractor Supply Company, Q1 2025 Earnings Call, Apr 24, 2025.pdf",29,0.04597701149425287,0.13793103448275862,0.0,12,0.19444444444444442,0.16666666666666666,0.0,17,-0.058823529411764705,0.11764705882352941,0.0
,2025Q3,2025-07-24 14:00:00+00:00,2025-07-24,"Tractor Supply Company, Q2 2025 Earnings Call, Jul 24, 2025.pdf",18,0.1111111111111111,0.0,0.25,7,0.0,0.0,0.0,11,0.18181818181818182,0.0,0.5
,2025Q1,2025-01-30 15:00:00+00:00,2025-01-30,"Tractor Supply Company, Q4 2024 Earnings Call, Jan 30, 2025.pdf",4,0.5,0.0,0.5,4,0.5,0.0,0.5,0,,,
,2024Q1,2024-02-01 15:00:00+00:00,2024-02-01,"Tractor Supply Company, Q4 2023 Earnings Call, Feb 01, 2024.pdf",0,,,,0,,,,0,,,
TT,2025Q2,2025-04-30 14:00:00+00:00,2025-04-30,"Trane Technologies plc, Q1 2025 Earnings Call, Apr 30, 2025.pdf",39,0.05128205128205128,0.10256410256410256,0.16666666666666666,5,0.0,0.2,-0.3333333333333333,34,0.058823529411764705,0.08823529411764706,0.6666666666666666
TT,2024Q1,2024-02-01 15:00:00+00:00,2024-02-01,"Trane Technologies plc, Q4 2023 Earnings Call, Feb 01, 2024.pdf",0,,,,0,,,,0,,,
TT,2025Q3,2025-07-30 14:00:00+00:00,2025-07-30,"Trane Technologies plc, Q2 2025 Earnings Call, Jul 30, 2025.pdf",14,0.14285714285714285,0.0,0.0,5,0.2,0.0,0.0,9,0.1111111111111111,0.0,0.0
TT,2025Q1,2025-01-30 15:00:00+00:00,2025-01-30,"Trane Technologies plc, Q4 2024 Earnings Call, Jan 30, 2025.pdf",2,-0.5,0.5,,0,,,,2,-0.5,0.5,
TDG,2025Q1,2025-02-04 16:00:00+00:00,2025-02-05,"TransDigm Group Incorporated, Q1 2025 Earnings Call, Feb 04, 2025.pdf",4,-0.25,0.25,0.0,0,,,,4,-0.25,0.25,0.0
,2025Q2,2025-05-05 13:00:00+00:00,2025-05-05,"Tyson Foods, Inc., Q2 2025 Earnings Call, May 05, 2025.pdf",0,,,,0,,,,0,,,
TFC,2025Q2,2025-04-17 12:00:00+00:00,2025-04-17,"Truist Financial Corporation, Q1 2025 Earnings Call, Apr 17, 2025.pdf",5,-0.8,0.8,-1.0,1,-1.0,1.0,-1.0,4,-0.75,0.75,
,2025Q2,2025-04-24 14:00:00+00:00,2025-04-24,"Tyler Technologies, Inc., Q1 2025 Earnings Call, Apr 24, 2025.pdf",1,-1.0,1.0,,1,-1.0,1.0,,0,,,
TFC,2024Q1,2024-01-18 13:00:00+00:00,2024-01-18,"Truist Financial Corporation, Q4 2023 Earnings Call, Jan 18, 2024.pdf",0,,,,0,,,,0,,,
,2025Q3,2025-07-31 14:00:00+00:00,2025-07-31,"Tyler Technologies, Inc., Q2 2025 Earnings Call, Jul 31, 2025.pdf",2,0.0,0.0,,0,,,,2,0.0,0.0,
,2024Q1,2024-02-05 14:00:00+00:00,2024-02-05,"Tyson Foods, Inc., Q1 2024 Earnings Call, Feb 05, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-02-13 15:00:00+00:00,2025-02-13,"Tyler Technologies, Inc., Q4 2024 Earnings Call, Feb 13, 2025.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-02-03 14:00:00+00:00,2025-02-03,"Tyson Foods, Inc., Q1 2025 Earnings Call, Feb 03, 2025.pdf",8,-0.125,0.125,,0,,,,8,-0.125,0.125,
USB,,,,"U.S. Bancorp Presents at Q225 Outlook for Commercial Banks Assessing Bank Performance In An Uncertain Economic Environment, Apr-29-2025 1030 PM.pdf",40,-0.23333333333333334,0.325,-0.3333333333333333,0,,,,18,-0.037037037037037035,0.2222222222222222,-0.3333333333333333
,2025Q3,2025-08-04 13:00:00+00:00,2025-08-04,"Tyson Foods, Inc., Q3 2025 Earnings Call, Aug 04, 2025.pdf",3,-0.6666666666666666,0.6666666666666666,,0,,,,3,-0.6666666666666666,0.6666666666666666,
,2024Q4,2024-11-12 14:00:00+00:00,2024-11-12,"Tyson Foods, Inc., Q4 2024 Earnings Call, Nov 12, 2024.pdf",1,0.0,0.0,,0,,,,1,0.0,0.0,
USB,2025Q2,2025-04-16 13:00:00+00:00,2025-04-16,"U.S. Bancorp, Q1 2025 Earnings Call, Apr 16, 2025.pdf",6,-0.16666666666666666,0.16666666666666666,,2,0.0,0.0,,4,-0.25,0.25,
,2024Q1,2024-02-07 13:00:00+00:00,2024-02-07,"Uber Technologies, Inc., Q4 2023 Earnings Call, Feb 07, 2024.pdf",0,,,,0,,,,0,,,
,2025Q2,2025-05-01 16:00:00+00:00,2025-05-02,"UDR, Inc., Q1 2025 Earnings Call, May 01, 2025.pdf",2,0.0,0.0,0.0,1,0.0,0.0,,1,0.0,0.0,0.0
,2024Q1,2024-02-07 18:00:00+00:00,2024-02-08,"UDR, Inc., Q4 2023 Earnings Call, Feb 07, 2024.pdf",1,0.0,0.0,,1,0.0,0.0,,0,,,
,2025Q1,2025-02-06 17:00:00+00:00,2025-02-07,"UDR, Inc., Q4 2024 Earnings Call, Feb 06, 2025.pdf",3,-0.3333333333333333,0.3333333333333333,,1,0.0,0.0,,2,-0.5,0.5,
UNP,2025Q3,2025-07-24 12:45:00+00:00,2025-07-24,"Union Pacific Corporation, Q2 2025 Earnings Call, Jul 24, 2025.pdf",7,0.14285714285714285,0.14285714285714285,,3,0.6666666666666666,0.0,,4,-0.25,0.25,
UNP,2024Q1,2024-01-25 13:45:00+00:00,2024-01-25,"Union Pacific Corporation, Q4 2023 Earnings Call, Jan 25, 2024.pdf",3,-0.3333333333333333,0.3333333333333333,-0.5,0,,,,3,-0.3333333333333333,0.3333333333333333,-0.5
UNP,2025Q1,2025-01-23 13:45:00+00:00,2025-01-23,"Union Pacific Corporation, Q4 2024 Earnings Call, Jan 23, 2025.pdf",9,0.1111111111111111,0.1111111111111111,-1.0,2,-0.5,0.5,-1.0,7,0.2857142857142857,0.0,
,2024Q1,2024-01-23 15:30:00+00:00,2024-01-23,"United Airlines Holdings, Inc., Q4 2023 Earnings Call, Jan 23, 2024.pdf",0,,,,0,,,,0,,,
,2025Q2,2025-04-16 14:30:00+00:00,2025-04-16,"United Airlines Holdings, Inc., Q1 2025 Earnings Call, Apr 16, 2025.pdf",7,0.0,0.14285714285714285,0.0,3,0.0,0.0,,4,0.0,0.25,0.0
,2025Q1,2025-01-22 15:30:00+00:00,2025-01-22,"United Airlines Holdings, Inc., Q4 2024 Earnings Call, Jan 22, 2025.pdf",2,0.0,0.0,,0,,,,2,0.0,0.0,
,2024Q1,2024-01-30 13:30:00+00:00,2024-01-30,"United Parcel Service, Inc., 2023 Earnings Call, Jan 30, 2024.pdf",0,,,,0,,,,0,,,
,2025Q2,2025-04-29 12:30:00+00:00,2025-04-29,"United Parcel Service, Inc., Q1 2025 Earnings Call, Apr 29, 2025.pdf",24,0.16666666666666666,0.041666666666666664,0.0,11,0.18181818181818182,0.0,0.0,13,0.15384615384615385,0.07692307692307693,0.0
,2025Q3,2025-07-29 12:30:00+00:00,2025-07-29,"United Parcel Service, Inc., Q2 2025 Earnings Call, Jul 29, 2025.pdf",19,0.2631578947368421,0.05263157894736842,0.0,10,0.1,0.1,0.0,9,0.4444444444444444,0.0,
,2025Q3,2025-07-24 12:30:00+00:00,2025-07-24,"United Rentals, Inc., Q2 2025 Earnings Call, Jul 24, 2025.pdf",3,0.0,0.0,0.0,0,,,,3,0.0,0.0,0.0
,2025Q1,2025-01-30 13:30:00+00:00,2025-01-30,"United Parcel Service, Inc., Q4 2024 Earnings Call, Jan 30, 2025.pdf",2,0.5,0.0,0.0,1,0.0,0.0,0.0,1,1.0,0.0,
,2024Q1,2024-01-25 13:30:00+00:00,2024-01-25,"United Rentals, Inc., Q4 2023 Earnings Call, Jan 25, 2024.pdf",0,,,,0,,,,0,,,
UNH,2025Q2,2025-04-17 12:45:00+00:00,2025-04-17,"UnitedHealth Group Incorporated, Q1 2025 Earnings Call, Apr 17, 2025.pdf",7,-0.42857142857142855,0.42857142857142855,0.0,0,,,,7,-0.42857142857142855,0.42857142857142855,0.0
,2025Q2,2025-04-29 13:00:00+00:00,2025-04-29,"Universal Health Services, Inc., Q1 2025 Earnings Call, Apr 29, 2025.pdf",7,-0.14285714285714285,0.2857142857142857,,0,,,,7,-0.14285714285714285,0.2857142857142857,
UNH,2024Q1,2024-01-12 13:45:00+00:00,2024-01-12,"UnitedHealth Group Incorporated, Q4 2023 Earnings Call, Jan 12, 2024.pdf",0,,,,0,,,,0,,,
,2025Q3,2025-07-29 14:00:00+00:00,2025-07-29,"Universal Health Services, Inc., Q2 2025 Earnings Call, Jul 29, 2025.pdf",3,0.3333333333333333,0.0,,0,,,,3,0.3333333333333333,0.0,
,2025Q1,2025-02-27 15:00:00+00:00,2025-02-27,"Universal Health Services, Inc., Q4 2024 Earnings Call, Feb 27, 2025.pdf",6,-0.3333333333333333,0.3333333333333333,,0,,,,6,-0.3333333333333333,0.3333333333333333,
VICI,2025Q2,2025-05-01 14:00:00+00:00,2025-05-01,"VICI Properties Inc., Q1 2025 Earnings Call, May 01, 2025.pdf",4,0.5,0.0,,0,,,,4,0.5,0.0,
VLO,2025Q3,2025-07-24 14:00:00+00:00,2025-07-24,"Valero Energy Corporation, Q2 2025 Earnings Call, Jul 24, 2025.pdf",6,-0.3333333333333333,0.3333333333333333,0.0,0,,,,6,-0.3333333333333333,0.3333333333333333,0.0
VLO,2025Q1,2025-01-30 15:00:00+00:00,2025-01-30,"Valero Energy Corporation, Q4 2024 Earnings Call, Jan 30, 2025.pdf",14,0.14285714285714285,0.07142857142857142,,0,,,,14,0.14285714285714285,0.07142857142857142,
,2025Q1,2025-02-13 15:00:00+00:00,2025-02-13,"Ventas, Inc., Q4 2024 Earnings Call, Feb 13, 2025.pdf",0,,,,0,,,,0,,,
,2025Q2,2025-05-01 14:00:00+00:00,2025-05-01,"Ventas, Inc., Q1 2025 Earnings Call, May 01, 2025.pdf",1,0.0,0.0,,1,0.0,0.0,,0,,,
VLO,2024Q1,2024-01-25 15:00:00+00:00,2024-01-25,"Valero Energy Corporation, Q4 2023 Earnings Call, Jan 25, 2024.pdf",0,,,,0,,,,0,,,
VLTO,2025Q2,2025-04-30 12:30:00+00:00,2025-04-30,"Veralto Corporation, Q1 2025 Earnings Call, Apr 30, 2025.pdf",32,-0.3125,0.40625,-1.0,8,-0.33333333333333337,0.375,-1.0,24,-0.3055555555555555,0.4166666666666667,-1.0
VLTO,2025Q3,2025-07-29 12:30:00+00:00,2025-07-29,"Veralto Corporation, Q2 2025 Earnings Call, Jul 29, 2025.pdf",11,0.2727272727272727,0.0,0.0,2,0.5,0.0,,9,0.2222222222222222,0.0,0.0
VLTO,2024Q1,2024-02-07 13:30:00+00:00,2024-02-07,"Veralto Corporation, Q4 2023 Earnings Call, Feb 07, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-02-06 21:30:00+00:00,2025-02-07,"VeriSign, Inc., Q4 2024 Earnings Call, Feb 06, 2025.pdf",0,,,,0,,,,0,,,
VLTO,2025Q1,2025-02-05 13:30:00+00:00,2025-02-05,"Veralto Corporation, Q4 2024 Earnings Call, Feb 05, 2025.pdf",7,-0.14285714285714285,0.14285714285714285,-0.5,0,,,,7,-0.14285714285714285,0.14285714285714285,-0.5
,2025Q2,2025-05-07 12:30:00+00:00,2025-05-07,"Verisk Analytics, Inc., Q1 2025 Earnings Call, May 07, 2025.pdf",6,-0.5,0.5,,1,-1.0,1.0,,5,-0.4,0.4,
,2025Q1,2025-02-26 13:30:00+00:00,2025-02-26,"Verisk Analytics, Inc., Q4 2024 Earnings Call, Feb 26, 2025.pdf",1,0.0,0.0,,0,,,,1,0.0,0.0,
VZ,2025Q2,2025-04-22 12:30:00+00:00,2025-04-22,"Verizon Communications Inc., Q1 2025 Earnings Call, Apr 22, 2025.pdf",19,-0.21052631578947367,0.21052631578947367,0.0,1,0.0,0.0,0.0,18,-0.2222222222222222,0.2222222222222222,0.0
,2025Q2,2025-05-05 20:30:00+00:00,2025-05-06,"Vertex Pharmaceuticals Incorporated, Q1 2025 Earnings Call, May 05, 2025.pdf",8,-0.125,0.125,0.0,2,0.0,0.0,0.0,6,-0.16666666666666666,0.16666666666666666,
VZ,2024Q1,2024-01-23 13:30:00+00:00,2024-01-23,"Verizon Communications Inc., Q4 2023 Earnings Call, Jan 23, 2024.pdf",0,,,,0,,,,0,,,
,2025Q3,2025-08-04 20:30:00+00:00,2025-08-05,"Vertex Pharmaceuticals Incorporated, Q2 2025 Earnings Call, Aug 04, 2025.pdf",2,0.0,0.0,0.0,2,0.0,0.0,0.0,0,,,
,2025Q2,2025-05-08 12:30:00+00:00,2025-05-08,"Viatris Inc., Q1 2025 Earnings Call, May 08, 2025.pdf",10,-0.3,0.4,0.0,3,-0.3333333333333333,0.3333333333333333,0.0,7,-0.2857142857142857,0.42857142857142855,0.0
,2024Q1,2024-02-05 21:30:00+00:00,2024-02-06,"Vertex Pharmaceuticals Incorporated, Q4 2023 Earnings Call, Feb 05, 2024.pdf",0,,,,0,,,,0,,,
V,2024Q1,2024-01-25 22:00:00+00:00,2024-01-26,"Visa Inc., Q1 2024 Earnings Call, Jan 25, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-02-27 13:30:00+00:00,2025-02-27,"Viatris Inc., Q4 2024 Earnings Call, Feb 27, 2025.pdf",1,0.0,0.0,,0,,,,1,0.0,0.0,
V,2025Q1,2025-01-30 22:00:00+00:00,2025-01-31,"Visa Inc., Q1 2025 Earnings Call, Jan 30, 2025.pdf",2,-0.5,0.5,,0,,,,2,-0.5,0.5,
V,2025Q2,2025-04-29 21:00:00+00:00,2025-04-30,"Visa Inc., Q2 2025 Earnings Call, Apr 29, 2025.pdf",3,-0.3333333333333333,0.3333333333333333,,1,0.0,0.0,,2,-0.5,0.5,
V,2025Q3,2025-07-29 21:00:00+00:00,2025-07-30,"Visa Inc., Q3 2025 Earnings Call, Jul 29, 2025.pdf",1,1.0,0.0,,1,1.0,0.0,,0,,,
VST,2025Q1,2025-02-27 15:00:00+00:00,2025-02-27,"Vistra Corp., 2024 Earnings Call, Feb 27, 2025.pdf",0,,,,0,,,,0,,,
VMC,2025Q2,2025-04-30 14:00:00+00:00,2025-04-30,"Vulcan Materials Company, Q1 2025 Earnings Call, Apr 30, 2025.pdf",15,0.0,0.0,0.0,2,0.0,0.0,,13,0.0,0.0,0.0
VMC,2025Q1,2025-02-18 16:00:00+00:00,2025-02-19,"Vulcan Materials Company, Q4 2024 Earnings Call, Feb 18, 2025.pdf",5,0.0,0.2,,0,,,,5,0.0,0.2,
VST,2025Q2,2025-05-07 14:00:00+00:00,2025-05-07,"Vistra Corp., Q1 2025 Earnings Call, May 07, 2025.pdf",3,0.0,0.0,,1,0.0,0.0,,2,0.0,0.0,
WRB,2025Q2,2025-04-21 21:00:00+00:00,2025-04-22,"W. R. Berkley Corporation, Q1 2025 Earnings Call, Apr 21, 2025.pdf",12,-0.16666666666666666,0.16666666666666666,0.0,1,0.0,0.0,,11,-0.18181818181818182,0.18181818181818182,0.0
WRB,2024Q1,2024-01-24 22:00:00+00:00,2024-01-25,"W. R. Berkley Corporation, Q4 2023 Earnings Call, Jan 24, 2024.pdf",0,,,,0,,,,0,,,
,2025Q2,2025-05-01 15:00:00+00:00,2025-05-01,"W.W. Grainger, Inc., Q1 2025 Earnings Call, May 01, 2025.pdf",50,-0.16,0.2,0.0,19,-0.15789473684210525,0.2631578947368421,0.0,31,-0.16129032258064516,0.16129032258064516,0.0
,2025Q3,2025-08-01 15:00:00+00:00,2025-08-01,"W.W. Grainger, Inc., Q2 2025 Earnings Call, Aug 01, 2025.pdf",21,-0.047619047619047616,0.19047619047619047,0.25,11,0.09090909090909091,0.0,0.0,10,-0.2,0.4,1.0
,2025Q3,2025-07-30 18:00:00+00:00,2025-07-31,"WEC Energy Group, Inc., Q2 2025 Earnings Call, Jul 30, 2025.pdf",7,-0.14285714285714285,0.14285714285714285,,4,0.0,0.0,,3,-0.3333333333333333,0.3333333333333333,
,2025Q1,2025-02-04 19:00:00+00:00,2025-02-05,"WEC Energy Group, Inc., 2024 Earnings Call, Feb 04, 2025.pdf",8,0.0,0.0,,0,,,,8,0.0,0.0,
,2024Q1,2024-02-02 16:00:00+00:00,2024-02-03,"W.W. Grainger, Inc., Q4 2023 Earnings Call, Feb 02, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-01-31 16:00:00+00:00,2025-02-01,"W.W. Grainger, Inc., Q4 2024 Earnings Call, Jan 31, 2025.pdf",11,-0.18181818181818182,0.2727272727272727,0.0,1,0.0,0.0,,10,-0.2,0.3,0.0
,2025Q1,2025-02-27 13:00:00+00:00,2025-02-27,"Warner Bros. Discovery, Inc., Q4 2024 Earnings Call, Feb 27, 2025.pdf",0,,,,0,,,,0,,,
,2025Q2,2025-05-08 12:30:00+00:00,2025-05-08,"Warner Bros. Discovery, Inc., Q1 2025 Earnings Call, May 08, 2025.pdf",1,0.0,0.0,,0,,,,1,0.0,0.0,
,2024Q1,2024-02-01 19:00:00+00:00,2024-02-02,"WEC Energy Group, Inc., Q4 2023 Earnings Call, Feb 01, 2024.pdf",1,0.0,0.0,,1,0.0,0.0,,0,,,
WMT,2025Q3,2025-08-21 12:00:00+00:00,2025-08-21,"Walmart Inc., Q2 2026 Earnings Call, Aug 21, 2025.pdf",12,-0.08333333333333333,0.08333333333333333,0.0,5,0.0,0.0,0.0,7,-0.14285714285714285,0.14285714285714285,
,2025Q2,2025-04-29 14:00:00+00:00,2025-04-29,"Waste Management, Inc., Q1 2025 Earnings Call, Apr 29, 2025.pdf",12,-0.16666666666666666,0.4166666666666667,,1,-1.0,1.0,,11,-0.09090909090909091,0.36363636363636365,
,2025Q3,2025-07-29 14:00:00+00:00,2025-07-29,"Waste Management, Inc., Q2 2025 Earnings Call, Jul 29, 2025.pdf",1,0.0,0.0,,0,,,,1,0.0,0.0,
WAT,2025Q2,2025-05-06 12:00:00+00:00,2025-05-06,"Waters Corporation, Q1 2025 Earnings Call, May 06, 2025.pdf",33,0.15151515151515152,0.06060606060606061,0.0,21,0.09523809523809523,0.047619047619047616,-0.25,12,0.25,0.08333333333333333,1.0
WAT,2025Q3,2025-08-04 12:00:00+00:00,2025-08-04,"Waters Corporation, Q2 2025 Earnings Call, Aug 04, 2025.pdf",14,-0.14285714285714285,0.2857142857142857,0.0,5,0.4,0.0,0.5,9,-0.4444444444444444,0.4444444444444444,-0.5
WAT,2024Q1,2024-02-06 13:00:00+00:00,2024-02-06,"Waters Corporation, Q4 2023 Earnings Call, Feb 06, 2024.pdf",1,0.0,0.0,,1,0.0,0.0,,0,,,
WFC,2024Q1,2024-01-12 15:00:00+00:00,2024-01-12,"Wells Fargo  Company, Q4 2023 Earnings Call, Jan 12, 2024.pdf",0,,,,0,,,,0,,,
WELL,2025Q2,2025-04-29 13:00:00+00:00,2025-04-29,"Welltower Inc., Q1 2025 Earnings Call, Apr 29, 2025.pdf",1,0.0,0.0,0.0,0,,,,1,0.0,0.0,0.0
WFC,2025Q2,2025-04-11 14:00:00+00:00,2025-04-11,"Wells Fargo  Company, Q1 2025 Earnings Call, Apr 11, 2025.pdf",7,-0.42857142857142855,0.42857142857142855,-1.0,0,,,,7,-0.42857142857142855,0.42857142857142855,-1.0
,2024Q1,2024-01-25 21:30:00+00:00,2024-01-26,"Western Digital Corporation, Q2 2024 Earnings Call, Jan 25, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-02-13 14:00:00+00:00,2025-02-13,"West Pharmaceutical Services, Inc., Q4 2024 Earnings Call, Feb 13, 2025.pdf",1,0.0,0.0,0.0,0,,,,1,0.0,0.0,0.0
,2025Q3,2025-07-30 20:30:00+00:00,2025-07-31,"Western Digital Corporation, Q4 2025 Earnings Call, Jul 30, 2025.pdf",8,-0.25,0.375,0.0,2,0.5,0.0,0.0,6,-0.5,0.5,
,2025Q2,2025-04-30 12:30:00+00:00,2025-04-30,"Western Digital Corporation, Q3 2025 Earnings Call, Apr 30, 2025.pdf",20,-0.25,0.3,0.0,4,-0.5,0.5,0.0,16,-0.1875,0.25,0.0
WAB,2025Q3,2025-07-24 12:30:00+00:00,2025-07-24,"Westinghouse Air Brake Technologies Corporation, Q2 2025 Earnings Call, Jul 24, 2025.pdf",8,0.125,0.0,0.3333333333333333,0,,,,8,0.125,0.0,0.3333333333333333
WAB,2025Q2,2025-04-23 12:30:00+00:00,2025-04-23,"Westinghouse Air Brake Technologies Corporation, Q1 2025 Earnings Call, Apr 23, 2025.pdf",26,-0.11538461538461539,0.23076923076923078,0.0,1,0.0,0.0,,25,-0.12,0.24,0.0
WY,2025Q2,2025-04-25 14:00:00+00:00,2025-04-25,"Weyerhaeuser Company, Q1 2025 Earnings Call, Apr 25, 2025.pdf",23,0.08695652173913043,0.13043478260869565,0.2,4,0.25,0.25,,19,0.05263157894736842,0.10526315789473684,0.2
